image_id,sun_azimuth_angle,label
train_03938.png,328.0,0
train_03939.png,8.01,1
train_03940.png,139.85,1
train_03941.png,333.12,1
train_03942.png,14.02,0
train_03943.png,289.12,1
train_03944.png,357.18,1
train_03945.png,204.96,1
train_03946.png,357.47,0
train_03947.png,266.33,1
train_03948.png,284.95,1
train_03949.png,321.16,1
train_03950.png,313.03,0
train_03951.png,327.84,1
train_03952.png,270.91,1
train_03953.png,127.36,0
train_03954.png,331.96,1
train_03955.png,109.26,1
train_03956.png,330.23,0
train_03957.png,16.72,1
train_03958.png,150.24,1
train_03959.png,193.46,0
train_03960.png,359.81,0
train_03961.png,86.96,1
train_03962.png,353.27,0
train_03963.png,262.34,1
train_03964.png,157.92,0
train_03965.png,316.02,1
train_03966.png,204.44,1
train_03967.png,278.03,0
train_03968.png,45.85,1
train_03969.png,320.31,0
train_03970.png,41.13,1
train_03971.png,298.33,1
train_03972.png,73.74,1
train_03973.png,50.67,1
train_03974.png,202.89,1
train_03975.png,197.23,1
train_03976.png,328.25,0
train_03977.png,337.09,0
train_03978.png,8.78,0
train_03979.png,281.46,0
train_03980.png,340.56,1
train_03981.png,126.66,1
train_03982.png,312.6,1
train_03983.png,281.86,0
train_03984.png,1.67,1
train_03985.png,36.16,1
train_03986.png,339.33,1
train_03987.png,151.6,0
train_03988.png,64.94,1
train_03989.png,351.83,0
train_03990.png,61.75,1
train_03991.png,14.98,1
train_03992.png,340.81,1
train_03993.png,108.58,1
train_03994.png,243.64,1
train_03995.png,254.71,1
train_03996.png,314.89,0
train_03997.png,287.21,0
train_03998.png,321.29,0
train_03999.png,335.75,1
train_04000.png,284.16,1
train_04001.png,251.65,1
train_04002.png,330.58,0
train_04003.png,98.25,1
train_04004.png,141.28,0
train_04005.png,202.56,1
train_04006.png,108.56,1
train_04007.png,181.47,1
train_04008.png,287.97,0
train_04009.png,284.58,0
train_04010.png,273.49,1
train_04011.png,272.37,1
train_04012.png,237.19,0
train_04013.png,193.35,1
train_04014.png,10.44,1
train_04015.png,303.38,0
train_04016.png,301.45,0
train_04017.png,181.53,0
train_04018.png,84.61,0
train_04019.png,356.17,0
train_04020.png,329.31,0
train_04021.png,277.66,0
train_04022.png,133.92,1
train_04023.png,340.22,1
train_04024.png,255.0,0
train_04025.png,165.35,0
train_04026.png,357.04,1
train_04027.png,291.69,0
train_04028.png,285.42,0
train_04029.png,162.25,1
train_04030.png,139.11,1
train_04031.png,337.61,1
train_04032.png,211.67,1
train_04033.png,330.22,0
train_04034.png,298.32,0
train_04035.png,30.17,0
train_04036.png,72.89,1
train_04037.png,286.41,0
train_04038.png,37.54,1
train_04039.png,278.64,0
train_04040.png,349.95,1
train_04041.png,50.03,1
train_04042.png,153.81,1
train_04043.png,339.59,0
train_04044.png,244.84,1
train_04045.png,98.29,1
train_04046.png,120.55,1
train_04047.png,162.22,1
train_04048.png,163.77,1
train_04049.png,115.09,1
train_04050.png,65.19,1
train_04051.png,319.18,0
train_04052.png,71.43,1
train_04053.png,204.56,1
train_04054.png,301.99,0
train_04055.png,255.65,1
train_04056.png,114.89,1
train_04057.png,324.45,0
train_04058.png,288.29,0
train_04059.png,237.37,0
train_04060.png,322.65,0
train_04061.png,344.57,0
train_04062.png,197.72,1
train_04063.png,358.42,0
train_04064.png,279.4,1
train_04065.png,220.82,1
train_04066.png,217.18,1
train_04067.png,220.72,1
train_04068.png,269.74,1
train_04069.png,352.53,1
train_04070.png,69.81,1
train_04071.png,274.9,0
train_04072.png,287.14,1
train_04073.png,307.42,0
train_04074.png,37.15,1
train_04075.png,29.23,1
train_04076.png,153.46,1
train_04077.png,84.27,1
train_04078.png,341.12,0
train_04079.png,84.57,1
train_04080.png,96.0,1
train_04081.png,11.11,1
train_04082.png,137.01,1
train_04083.png,63.75,1
train_04084.png,347.07,0
train_04085.png,123.44,1
train_04086.png,274.25,1
train_04087.png,102.32,1
train_04088.png,306.77,1
train_04089.png,271.32,0
train_04090.png,96.3,1
train_04091.png,66.18,1
train_04092.png,186.71,1
train_04093.png,358.37,0
train_04094.png,87.87,1
train_04095.png,232.7,1
train_04096.png,160.58,1
train_04097.png,211.19,1
train_04098.png,339.76,0
train_04099.png,346.68,0
train_04100.png,160.82,1
train_04101.png,160.32,1
train_04102.png,345.57,1
train_04103.png,95.93,1
train_04104.png,275.85,0
train_04105.png,260.19,1
train_04106.png,39.87,1
train_04107.png,343.31,0
train_04108.png,318.45,0
train_04109.png,271.78,0
train_04110.png,265.64,0
train_04111.png,122.07,1
train_04112.png,278.21,0
train_04113.png,346.38,0
train_04114.png,337.9,1
train_04115.png,139.97,1
train_04116.png,308.05,0
train_04117.png,355.69,0
train_04118.png,26.73,0
train_04119.png,303.4,1
train_04120.png,59.08,1
train_04121.png,85.72,1
train_04122.png,343.67,1
train_04123.png,305.72,0
train_04124.png,10.94,1
train_04125.png,299.68,0
train_04126.png,321.59,0
train_04127.png,244.5,0
train_04128.png,329.5,1
train_04129.png,347.58,1
train_04130.png,265.66,1
train_04131.png,318.48,0
train_04132.png,338.2,1
train_04133.png,255.65,1
train_04134.png,310.69,1
train_04135.png,8.31,1
train_04136.png,329.74,0
train_04137.png,294.45,1
train_04138.png,225.88,1
train_04139.png,182.22,1
train_04140.png,324.15,1
train_04141.png,335.87,1
train_04142.png,56.73,1
train_04143.png,359.84,0
train_04144.png,264.75,1
train_04145.png,125.59,1
train_04146.png,52.08,1
train_04147.png,18.06,0
train_04148.png,37.88,1
train_04149.png,292.02,0
train_04150.png,289.86,0
train_04151.png,45.55,1
train_04152.png,319.75,0
train_04153.png,299.31,1
train_04154.png,220.78,1
train_04155.png,290.36,0
train_04156.png,207.95,0
train_04157.png,303.18,0
train_04158.png,297.89,1
train_04159.png,287.89,0
train_04160.png,228.27,1
train_04161.png,288.15,1
train_04162.png,163.19,1
train_04163.png,323.17,1
train_04164.png,332.77,0
train_04165.png,76.17,1
train_04166.png,291.67,1
train_04167.png,2.6,1
train_04168.png,331.21,0
train_04169.png,191.05,1
train_04170.png,344.13,0
train_04171.png,206.79,1
train_04172.png,357.33,1
train_04173.png,339.86,0
train_04174.png,262.53,1
train_04175.png,342.33,0
train_04176.png,332.87,0
train_04177.png,245.79,1
train_04178.png,104.94,1
train_04179.png,333.12,1
train_04180.png,298.1,1
train_04181.png,177.28,1
train_04182.png,68.94,0
train_04183.png,336.25,0
train_04184.png,173.81,1
train_04185.png,166.98,1
train_04186.png,308.13,0
train_04187.png,147.31,0
train_04188.png,288.06,1
train_04189.png,278.63,1
train_04190.png,210.02,1
train_04191.png,326.89,0
train_04192.png,272.62,0
train_04193.png,95.25,1
train_04194.png,355.04,0
train_04195.png,268.61,1
train_04196.png,134.72,1
train_04197.png,297.48,0
train_04198.png,37.97,0
train_04199.png,138.39,1
train_04200.png,264.21,1
train_04201.png,299.83,1
train_04202.png,273.97,0
train_04203.png,325.57,0
train_04204.png,71.77,1
train_04205.png,253.65,1
train_04206.png,273.14,0
train_04207.png,151.14,1
train_04208.png,282.72,1
train_04209.png,346.93,1
train_04210.png,329.42,1
train_04211.png,343.68,0
train_04212.png,117.3,1
train_04213.png,323.48,0
train_04214.png,73.6,1
train_04215.png,344.97,1
train_04216.png,222.5,1
train_04217.png,225.31,1
train_04218.png,351.79,1
train_04219.png,355.09,0
train_04220.png,61.36,1
train_04221.png,126.88,1
train_04222.png,292.31,0
train_04223.png,323.42,0
train_04224.png,327.54,1
train_04225.png,344.82,0
train_04226.png,282.31,0
train_04227.png,206.55,1
train_04228.png,319.52,0
train_04229.png,156.98,0
train_04230.png,278.11,1
train_04231.png,46.01,1
train_04232.png,110.56,1
train_04233.png,313.79,1
train_04234.png,99.47,0
train_04235.png,276.43,0
train_04236.png,240.57,1
train_04237.png,113.21,1
train_04238.png,284.99,1
train_04239.png,284.58,0
train_04240.png,297.38,0
train_04241.png,158.87,1
train_04242.png,282.56,1
train_04243.png,334.96,0
train_04244.png,335.09,0
train_04245.png,350.31,0
train_04246.png,97.04,1
train_04247.png,357.41,1
train_04248.png,152.24,1
train_04249.png,70.5,1
train_04250.png,91.56,1
train_04251.png,189.63,1
train_04252.png,29.6,1
train_04253.png,14.97,1
train_04254.png,309.1,0
train_04255.png,145.92,0
train_04256.png,243.77,1
train_04257.png,119.58,1
train_04258.png,322.68,0
train_04259.png,315.02,1
train_04260.png,298.59,1
train_04261.png,126.85,0
train_04262.png,275.88,0
train_04263.png,219.53,1
train_04264.png,194.77,1
train_04265.png,74.99,1
train_04266.png,236.1,1
train_04267.png,64.57,1
train_04268.png,319.47,1
train_04269.png,154.92,0
train_04270.png,152.37,1
train_04271.png,242.73,1
train_04272.png,244.9,1
train_04273.png,244.25,1
train_04274.png,174.12,1
train_04275.png,235.26,1
train_04276.png,313.22,1
train_04277.png,302.65,0
train_04278.png,324.66,1
train_04279.png,282.1,1
train_04280.png,288.96,0
train_04281.png,27.12,1
train_04282.png,356.64,0
train_04283.png,242.42,1
train_04284.png,331.72,0
train_04285.png,358.08,1
train_04286.png,281.98,0
train_04287.png,327.46,1
train_04288.png,12.37,1
train_04289.png,314.41,0
train_04290.png,325.48,1
train_04291.png,91.02,1
train_04292.png,39.81,1
train_04293.png,132.85,1
train_04294.png,106.75,1
train_04295.png,88.49,1
train_04296.png,36.08,1
train_04297.png,311.51,0
train_04298.png,337.84,0
train_04299.png,144.21,1
train_04300.png,258.37,1
train_04301.png,358.39,1
train_04302.png,330.29,0
train_04303.png,127.44,1
train_04304.png,78.64,1
train_04305.png,289.83,0
train_04306.png,359.06,1
train_04307.png,209.65,1
train_04308.png,324.64,0
train_04309.png,13.05,1
train_04310.png,267.86,0
train_04311.png,140.08,1
train_04312.png,338.37,0
train_04313.png,283.0,1
train_04314.png,30.22,1
train_04315.png,144.52,1
train_04316.png,358.64,0
train_04317.png,340.21,0
train_04318.png,282.89,0
train_04319.png,277.49,0
train_04320.png,271.83,1
train_04321.png,354.94,0
train_04322.png,307.42,0
train_04323.png,276.4,0
train_04324.png,306.21,0
train_04325.png,349.75,0
train_04326.png,277.65,0
train_04327.png,88.18,1
train_04328.png,214.71,1
train_04329.png,111.34,1
train_04330.png,213.36,1
train_04331.png,351.53,1
train_04332.png,194.07,1
train_04333.png,50.96,1
train_04334.png,66.56,1
train_04335.png,213.27,0
train_04336.png,351.56,0
train_04337.png,113.33,1
train_04338.png,263.61,1
train_04339.png,351.35,1
train_04340.png,350.23,1
train_04341.png,220.93,1
train_04342.png,254.0,1
train_04343.png,190.53,1
train_04344.png,44.11,1
train_04345.png,233.58,1
train_04346.png,281.88,1
train_04347.png,276.58,0
train_04348.png,123.14,0
train_04349.png,319.29,0
train_04350.png,134.99,1
train_04351.png,347.44,0
train_04352.png,356.0,0
train_04353.png,264.42,1
train_04354.png,83.69,1
train_04355.png,112.94,1
train_04356.png,282.23,0
train_04357.png,342.81,0
train_04358.png,322.93,1
train_04359.png,310.84,1
train_04360.png,344.18,0
train_04361.png,322.77,0
train_04362.png,188.2,1
train_04363.png,343.84,0
train_04364.png,175.76,1
train_04365.png,318.16,0
train_04366.png,347.21,0
train_04367.png,237.48,1
train_04368.png,279.09,0
train_04369.png,24.19,1
train_04370.png,25.69,1
train_04371.png,134.63,1
train_04372.png,259.49,1
train_04373.png,284.96,0
train_04374.png,286.67,1
train_04375.png,270.28,0
train_04376.png,69.11,1
train_04377.png,307.05,1
train_04378.png,254.95,1
train_04379.png,100.77,1
train_04380.png,319.84,1
train_04381.png,335.14,0
train_04382.png,331.86,1
train_04383.png,72.8,1
train_04384.png,316.54,1
train_04385.png,25.15,0
train_04386.png,57.74,1
train_04387.png,144.36,1
train_04388.png,127.41,1
train_04389.png,323.29,0
train_04390.png,328.24,1
train_04391.png,115.57,1
train_04392.png,313.63,0
train_04393.png,19.31,1
train_04394.png,217.05,1
train_04395.png,87.26,1
train_04396.png,314.58,1
train_04397.png,116.22,1
train_04398.png,274.56,1
train_04399.png,203.3,1
train_04400.png,294.29,1
train_04401.png,279.51,0
train_04402.png,274.93,0
train_04403.png,3.8,1
train_04404.png,307.19,0
train_04405.png,213.57,1
train_04406.png,124.93,1
train_04407.png,248.48,1
train_04408.png,350.57,0
train_04409.png,78.99,1
train_04410.png,198.6,1
train_04411.png,48.33,1
train_04412.png,246.5,1
train_04413.png,145.03,0
train_04414.png,297.53,0
train_04415.png,263.89,1
train_04416.png,102.53,1
train_04417.png,337.51,1
train_04418.png,109.78,1
train_04419.png,349.67,1
train_04420.png,54.81,1
train_04421.png,320.55,0
train_04422.png,132.53,1
train_04423.png,3.5,1
train_04424.png,302.33,0
train_04425.png,273.12,1
train_04426.png,123.99,1
train_04427.png,105.0,1
train_04428.png,33.43,1
train_04429.png,343.0,1
train_04430.png,321.51,0
train_04431.png,342.86,0
train_04432.png,257.02,1
train_04433.png,224.19,0
train_04434.png,163.42,1
train_04435.png,11.69,1
train_04436.png,116.95,1
train_04437.png,214.4,1
train_04438.png,77.35,1
train_04439.png,320.23,0
train_04440.png,306.9,1
train_04441.png,273.23,0
train_04442.png,346.58,0
train_04443.png,81.55,0
train_04444.png,141.01,1
train_04445.png,264.98,1
train_04446.png,329.33,1
train_04447.png,26.88,1
train_04448.png,260.84,0
train_04449.png,7.59,1
train_04450.png,331.56,0
train_04451.png,180.33,1
train_04452.png,6.68,1
train_04453.png,168.37,0
train_04454.png,276.75,0
train_04455.png,90.67,1
train_04456.png,309.24,1
train_04457.png,242.23,0
train_04458.png,212.4,1
train_04459.png,332.17,1
train_04460.png,273.27,1
train_04461.png,210.57,1
train_04462.png,165.84,1
train_04463.png,217.19,1
train_04464.png,271.15,1
train_04465.png,9.46,1
train_04466.png,338.67,0
train_04467.png,76.15,1
train_04468.png,70.45,1
train_04469.png,348.21,1
train_04470.png,73.47,1
train_04471.png,6.26,1
train_04472.png,248.24,1
train_04473.png,104.01,1
train_04474.png,296.07,1
train_04475.png,331.5,0
train_04476.png,182.29,1
train_04477.png,228.16,1
train_04478.png,67.47,1
train_04479.png,337.89,1
train_04480.png,21.04,1
train_04481.png,322.23,0
train_04482.png,317.39,0
train_04483.png,233.73,1
train_04484.png,216.64,1
train_04485.png,347.96,0
train_04486.png,53.78,1
train_04487.png,27.13,1
train_04488.png,343.6,0
train_04489.png,188.36,1
train_04490.png,355.98,0
train_04491.png,40.95,0
train_04492.png,68.01,1
train_04493.png,199.09,1
train_04494.png,237.67,1
train_04495.png,221.21,1
train_04496.png,249.28,1
train_04497.png,315.13,0
train_04498.png,285.67,0
train_04499.png,312.52,0
train_04500.png,279.32,1
train_04501.png,290.92,0
train_04502.png,311.68,1
train_04503.png,72.31,1
train_04504.png,319.9,0
train_04505.png,321.66,0
train_04506.png,31.2,1
train_04507.png,90.21,1
train_04508.png,182.71,1
train_04509.png,353.75,0
train_04510.png,265.75,1
train_04511.png,292.58,0
train_04512.png,18.22,1
train_04513.png,118.73,1
train_04514.png,62.16,1
train_04515.png,177.92,1
train_04516.png,327.82,0
train_04517.png,219.69,1
train_04518.png,155.74,1
train_04519.png,201.56,0
train_04520.png,295.77,0
train_04521.png,335.92,0
train_04522.png,310.12,0
train_04523.png,76.84,1
train_04524.png,319.17,0
train_04525.png,321.88,0
train_04526.png,59.95,0
train_04527.png,343.19,1
train_04528.png,281.66,0
train_04529.png,319.89,1
train_04530.png,276.81,1
train_04531.png,99.14,1
train_04532.png,235.18,1
train_04533.png,342.74,1
train_04534.png,325.5,0
train_04535.png,329.99,0
train_04536.png,106.87,1
train_04537.png,274.09,1
train_04538.png,66.35,0
train_04539.png,348.02,0
train_04540.png,297.05,0
train_04541.png,333.56,1
train_04542.png,42.14,0
train_04543.png,275.67,0
train_04544.png,351.98,0
train_04545.png,301.58,1
train_04546.png,199.06,1
train_04547.png,345.59,1
train_04548.png,2.63,1
train_04549.png,10.45,1
train_04550.png,355.83,0
train_04551.png,308.29,1
train_04552.png,271.82,0
train_04553.png,298.81,0
train_04554.png,211.47,1
train_04555.png,275.18,1
train_04556.png,346.39,0
train_04557.png,58.59,1
train_04558.png,150.31,1
train_04559.png,298.78,0
train_04560.png,19.78,1
train_04561.png,223.83,1
train_04562.png,195.68,1
train_04563.png,323.36,1
train_04564.png,358.68,0
train_04565.png,344.24,1
train_04566.png,294.42,0
train_04567.png,179.26,1
train_04568.png,264.99,1
train_04569.png,173.71,1
train_04570.png,292.46,1
train_04571.png,113.98,0
train_04572.png,175.51,1
train_04573.png,264.4,1
train_04574.png,103.49,0
train_04575.png,91.58,0
train_04576.png,130.37,1
train_04577.png,2.92,1
train_04578.png,316.89,0
train_04579.png,18.43,1
train_04580.png,263.95,1
train_04581.png,197.7,1
train_04582.png,333.95,1
train_04583.png,233.34,1
train_04584.png,354.14,0
train_04585.png,310.21,0
train_04586.png,289.05,1
train_04587.png,199.6,1
train_04588.png,81.79,1
train_04589.png,264.94,1
train_04590.png,355.56,0
train_04591.png,165.36,1
train_04592.png,198.0,1
train_04593.png,95.75,1
train_04594.png,275.27,0
train_04595.png,321.27,1
train_04596.png,320.45,0
train_04597.png,221.42,1
train_04598.png,153.27,1
train_04599.png,160.55,1
train_04600.png,296.56,0
train_04601.png,16.79,1
train_04602.png,287.64,1
train_04603.png,314.18,0
train_04604.png,158.59,1
train_04605.png,289.25,0
train_04606.png,53.82,1
train_04607.png,235.75,1
train_04608.png,163.35,1
train_04609.png,170.53,1
train_04610.png,288.34,0
train_04611.png,298.87,0
train_04612.png,295.65,0
train_04613.png,284.38,1
train_04614.png,236.24,1
train_04615.png,295.38,0
train_04616.png,201.54,1
train_04617.png,323.25,0
train_04618.png,221.7,1
train_04619.png,316.71,0
train_04620.png,118.0,1
train_04621.png,279.66,0
train_04622.png,308.94,0
train_04623.png,346.82,0
train_04624.png,60.52,1
train_04625.png,265.65,1
train_04626.png,325.05,1
train_04627.png,213.72,1
train_04628.png,47.17,1
train_04629.png,294.47,0
train_04630.png,344.27,0
train_04631.png,294.23,0
train_04632.png,359.15,1
train_04633.png,90.45,1
train_04634.png,329.35,0
train_04635.png,226.82,1
train_04636.png,195.93,1
train_04637.png,234.35,1
train_04638.png,293.98,0
train_04639.png,304.84,1
train_04640.png,330.13,1
train_04641.png,267.92,1
train_04642.png,27.58,1
train_04643.png,69.49,1
train_04644.png,229.76,1
train_04645.png,245.49,1
train_04646.png,294.68,1
train_04647.png,340.14,1
train_04648.png,176.14,1
train_04649.png,299.98,0
train_04650.png,276.22,1
train_04651.png,318.2,1
train_04652.png,14.58,1
train_04653.png,112.56,1
train_04654.png,273.8,1
train_04655.png,261.83,1
train_04656.png,341.53,0
train_04657.png,277.2,0
train_04658.png,261.35,1
train_04659.png,284.89,0
train_04660.png,218.22,1
train_04661.png,149.26,1
train_04662.png,145.8,1
train_04663.png,89.55,1
train_04664.png,156.13,1
train_04665.png,134.07,1
train_04666.png,178.03,1
train_04667.png,358.62,0
train_04668.png,334.77,0
train_04669.png,332.5,1
train_04670.png,12.08,1
train_04671.png,313.77,1
train_04672.png,274.77,1
train_04673.png,308.86,1
train_04674.png,207.86,1
train_04675.png,18.66,0
train_04676.png,181.28,1
train_04677.png,225.47,1
train_04678.png,278.25,0
train_04679.png,311.19,0
train_04680.png,85.13,1
train_04681.png,196.74,1
train_04682.png,312.45,0
train_04683.png,351.28,1
train_04684.png,117.76,1
train_04685.png,322.59,0
train_04686.png,315.99,1
train_04687.png,286.4,0
train_04688.png,104.57,1
train_04689.png,61.01,1
train_04690.png,158.71,0
train_04691.png,250.25,0
train_04692.png,339.02,0
train_04693.png,167.3,1
train_04694.png,309.86,0
train_04695.png,291.47,1
train_04696.png,121.31,1
train_04697.png,320.76,0
train_04698.png,301.1,0
train_04699.png,64.01,1
train_04700.png,298.16,0
train_04701.png,262.99,1
train_04702.png,97.62,1
train_04703.png,293.78,0
train_04704.png,37.36,1
train_04705.png,320.4,0
train_04706.png,298.31,1
train_04707.png,16.91,0
train_04708.png,2.86,1
train_04709.png,300.94,1
train_04710.png,343.95,1
train_04711.png,326.19,0
train_04712.png,105.67,1
train_04713.png,271.25,0
train_04714.png,347.86,0
train_04715.png,0.22,1
train_04716.png,264.97,0
train_04717.png,295.87,0
train_04718.png,188.53,1
train_04719.png,80.27,1
train_04720.png,81.48,1
train_04721.png,236.39,0
train_04722.png,275.17,0
train_04723.png,295.29,0
train_04724.png,288.95,0
train_04725.png,42.72,1
train_04726.png,314.23,0
train_04727.png,289.13,0
train_04728.png,281.15,1
train_04729.png,124.36,1
train_04730.png,75.94,1
train_04731.png,339.09,1
train_04732.png,186.07,1
train_04733.png,218.5,1
train_04734.png,280.99,0
train_04735.png,61.81,1
train_04736.png,351.88,0
train_04737.png,112.77,0
train_04738.png,293.74,0
train_04739.png,353.96,1
train_04740.png,186.94,1
train_04741.png,39.76,1
train_04742.png,92.67,1
train_04743.png,57.84,0
train_04744.png,236.69,1
train_04745.png,351.31,0
train_04746.png,274.0,0
train_04747.png,326.54,0
train_04748.png,203.01,1
train_04749.png,354.38,0
train_04750.png,258.76,1
train_04751.png,318.54,1
train_04752.png,304.24,1
train_04753.png,284.04,1
train_04754.png,96.72,1
train_04755.png,111.02,1
train_04756.png,287.54,0
train_04757.png,165.14,1
train_04758.png,337.87,0
train_04759.png,77.04,1
train_04760.png,174.11,1
train_04761.png,37.44,1
train_04762.png,154.13,1
train_04763.png,336.37,0
train_04764.png,249.94,1
train_04765.png,357.76,1
train_04766.png,264.24,1
train_04767.png,292.71,1
train_04768.png,346.01,0
train_04769.png,351.37,0
train_04770.png,125.74,1
train_04771.png,191.56,1
train_04772.png,75.15,1
train_04773.png,141.57,1
train_04774.png,351.95,1
train_04775.png,278.31,1
train_04776.png,35.66,1
train_04777.png,174.78,1
train_04778.png,5.74,1
train_04779.png,124.0,1
train_04780.png,328.89,0
train_04781.png,290.04,0
train_04782.png,138.8,1
train_04783.png,268.53,1
train_04784.png,305.65,1
train_04785.png,39.05,1
train_04786.png,132.39,0
train_04787.png,39.08,1
train_04788.png,335.77,1
train_04789.png,336.27,1
train_04790.png,265.82,1
train_04791.png,232.39,1
train_04792.png,217.2,1
train_04793.png,220.89,1
train_04794.png,309.64,0
train_04795.png,98.85,1
train_04796.png,298.67,0
train_04797.png,168.98,1
train_04798.png,299.79,1
train_04799.png,156.42,1
train_04800.png,349.17,0
train_04801.png,313.96,0
train_04802.png,108.44,0
train_04803.png,351.81,1
train_04804.png,281.29,0
train_04805.png,335.78,0
train_04806.png,290.13,0
train_04807.png,342.51,0
train_04808.png,321.67,0
train_04809.png,336.2,1
train_04810.png,331.31,1
train_04811.png,312.07,0
train_04812.png,296.19,0
train_04813.png,5.55,1
train_04814.png,154.59,1
train_04815.png,311.17,0
train_04816.png,302.4,0
train_04817.png,94.29,1
train_04818.png,336.1,1
train_04819.png,46.92,1
train_04820.png,223.08,1
train_04821.png,357.17,0
train_04822.png,349.44,0
train_04823.png,210.18,1
train_04824.png,321.41,1
train_04825.png,100.05,1
train_04826.png,323.1,1
train_04827.png,31.78,1
train_04828.png,313.71,0
train_04829.png,102.88,0
train_04830.png,63.31,1
train_04831.png,83.57,1
train_04832.png,20.17,1
train_04833.png,236.14,1
train_04834.png,188.52,1
train_04835.png,155.39,1
train_04836.png,36.7,1
train_04837.png,59.31,1
train_04838.png,51.93,1
train_04839.png,334.86,0
train_04840.png,341.43,0
train_04841.png,225.94,1
train_04842.png,318.05,0
train_04843.png,333.57,0
train_04844.png,226.19,1
train_04845.png,186.85,0
train_04846.png,280.63,0
train_04847.png,212.64,1
train_04848.png,114.32,0
train_04849.png,336.03,0
train_04850.png,91.25,1
train_04851.png,355.28,0
train_04852.png,61.72,1
train_04853.png,213.16,1
train_04854.png,277.35,0
train_04855.png,235.55,1
train_04856.png,327.89,1
train_04857.png,94.48,1
train_04858.png,335.04,0
train_04859.png,232.23,1
train_04860.png,257.04,1
train_04861.png,344.91,0
train_04862.png,298.25,0
train_04863.png,12.62,1
train_04864.png,337.79,0
train_04865.png,245.35,1
train_04866.png,270.78,1
train_04867.png,309.78,1
train_04868.png,288.95,0
train_04869.png,305.35,0
train_04870.png,322.83,0
train_04871.png,170.47,1
train_04872.png,294.47,0
train_04873.png,75.89,0
train_04874.png,320.51,1
train_04875.png,285.82,0
train_04876.png,212.85,1
train_04877.png,118.49,1
train_04878.png,248.0,0
train_04879.png,294.27,0
train_04880.png,89.78,1
train_04881.png,78.58,1
train_04882.png,290.58,1
train_04883.png,162.14,1
train_04884.png,301.32,0
train_04885.png,232.54,1
train_04886.png,290.31,0
train_04887.png,327.57,0
train_04888.png,235.18,1
train_04889.png,93.89,1
train_04890.png,211.6,1
train_04891.png,134.45,1
train_04892.png,53.26,1
train_04893.png,62.74,1
train_04894.png,27.83,1
train_04895.png,293.33,1
train_04896.png,270.65,1
train_04897.png,41.02,0
train_04898.png,65.24,0
train_04899.png,245.22,1
train_04900.png,296.36,1
train_04901.png,8.04,1
train_04902.png,299.96,1
train_04903.png,25.88,1
train_04904.png,299.37,1
train_04905.png,203.54,1
train_04906.png,177.08,0
train_04907.png,192.48,1
train_04908.png,196.93,1
train_04909.png,350.12,0
train_04910.png,113.23,1
train_04911.png,340.83,0
train_04912.png,130.43,0
train_04913.png,340.82,0
train_04914.png,3.32,1
train_04915.png,341.2,0
train_04916.png,301.65,0
train_04917.png,274.4,0
train_04918.png,42.9,1
train_04919.png,354.23,0
train_04920.png,304.72,0
train_04921.png,318.33,0
train_04922.png,278.88,0
train_04923.png,210.77,1
train_04924.png,296.48,0
train_04925.png,172.9,1
train_04926.png,225.32,0
train_04927.png,118.38,1
train_04928.png,354.48,0
train_04929.png,336.15,0
train_04930.png,75.0,1
train_04931.png,214.61,1
train_04932.png,293.57,0
train_04933.png,38.58,0
train_04934.png,297.91,0
train_04935.png,161.9,1
train_04936.png,98.93,0
train_04937.png,303.46,0
train_04938.png,148.79,1
train_04939.png,244.4,1
train_04940.png,301.82,1
train_04941.png,359.07,0
train_04942.png,126.52,1
train_04943.png,26.48,0
train_04944.png,271.98,1
train_04945.png,57.86,1
train_04946.png,301.86,0
train_04947.png,279.31,1
train_04948.png,310.45,0
train_04949.png,324.72,1
train_04950.png,321.76,0
train_04951.png,63.8,1
train_04952.png,126.27,1
train_04953.png,58.64,0
train_04954.png,317.47,0
train_04955.png,336.96,0
train_04956.png,296.5,0
train_04957.png,339.59,0
train_04958.png,249.05,1
train_04959.png,174.63,0
train_04960.png,297.94,0
train_04961.png,204.83,1
train_04962.png,180.46,0
train_04963.png,137.38,1
train_04964.png,326.33,0
train_04965.png,300.57,0
train_04966.png,357.12,1
train_04967.png,141.88,1
train_04968.png,295.96,0
train_04969.png,352.73,1
train_04970.png,281.99,0
train_04971.png,168.36,1
train_04972.png,98.01,1
train_04973.png,246.93,1
train_04974.png,244.14,1
train_04975.png,269.56,1
train_04976.png,68.54,0
train_04977.png,291.94,0
train_04978.png,120.99,1
train_04979.png,22.34,1
train_04980.png,324.69,0
train_04981.png,9.35,1
train_04982.png,51.4,1
train_04983.png,161.26,1
train_04984.png,208.59,1
train_04985.png,44.95,1
train_04986.png,136.78,1
train_04987.png,92.83,1
train_04988.png,161.1,1
train_04989.png,276.34,1
train_04990.png,154.21,1
train_04991.png,130.47,1
train_04992.png,241.48,0
train_04993.png,284.64,1
train_04994.png,145.04,1
train_04995.png,314.64,1
train_04996.png,296.13,1
train_04997.png,28.73,1
train_04998.png,284.05,0
train_04999.png,283.58,1
train_05000.png,107.04,1
train_05001.png,235.5,1
train_05002.png,284.16,1
train_05003.png,89.98,0
train_05004.png,192.06,1
train_05005.png,283.89,1
train_05006.png,324.78,1
train_05007.png,56.13,1
train_05008.png,322.11,0
train_05009.png,245.15,1
train_05010.png,334.52,0
train_05011.png,56.59,1
train_05012.png,315.26,0
